ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
475,475,1,2025-02-08,1,30,91,90,30,475,1,0
476,476,1,2024-08-26,1,7,22,21,7,476,1,0
477,477,1,2024-09-17,1,23,70,70,23,477,1,0
478,478,1,2024-07-30,1,28,85,83,28,478,1,0
479,479,2,2026-01-01,1,16,48,49,16,479,1,0
480,480,1,2025-11-03,1,8,25,24,8,480,1,0
481,481,1,2024-10-31,1,1,1,2,1,481,1,0
482,482,1,2025-10-25,1,20,59,60,20,482,1,0
483,483,2,2026-03-29,1,19,56,57,19,483,1,0
484,484,1,2024-07-10,1,12,36,36,12,484,1,0
485,485,2,2025-06-25,1,15,44,44,15,485,1,0
486,486,1,2025-12-12,1,26,77,79,26,486,1,0
487,487,1,2024-05-23,1,20,59,59,20,487,1,0
488,488,2,2024-08-30,1,19,56,58,19,488,1,0
489,489,1,2025-12-07,1,25,76,76,25,489,1,0
490,490,1,2026-05-23,1,27,81,81,27,490,1,0
491,491,1,2026-02-08,1,9,27,26,9,491,1,0
492,492,1,2025-07-28,1,22,67,66,22,492,1,0
493,493,1,2025-01-17,1,20,59,61,20,493,1,0
494,494,1,2025-09-01,1,5,15,14,5,494,1,0
495,495,1,2025-01-14,1,20,61,60,20,495,1,0
496,496,2,2026-04-27,1,1,4,4,1,496,1,0
497,497,1,2024-03-22,1,4,12,13,4,497,1,0
498,498,1,2024-02-29,1,1,2,1,1,498,1,0
499,499,1,2026-02-25,1,29,88,88,29,499,1,0
500,500,2,2025-08-02,1,20,59,59,20,500,1,0
501,501,1,2026-04-27,1,21,64,63,21,501,1,0
502,502,1,2026-04-07,1,19,56,56,19,502,1,0
503,503,1,2026-05-22,1,7,20,21,7,503,1,0
504,504,1,2024-10-17,1,1,1,1,1,504,1,0
505,505,1,2026-07-22,1,7,20,20,7,505,1,0
506,506,1,2025-10-15,1,13,40,39,13,506,1,0
507,507,1,2026-06-01,1,16,48,47,16,507,1,0
508,508,1,2025-07-22,1,11,34,32,11,508,1,0
509,509,1,2026-04-30,1,11,32,32,11,509,1,0
510,510,1,2024-11-14,1,15,46,45,15,510,1,0
511,511,1,2025-08-28,1,18,54,53,18,511,1,0
512,512,1,2025-06-08,1,18,54,55,18,512,1,0
513,513,2,2025-04-09,1,3,8,10,3,513,1,0
514,514,1,2025-08-08,1,28,84,83,28,514,1,0
515,515,2,2026-02-01,1,8,23,23,8,515,1,0
516,516,1,2026-04-12,1,29,86,88,29,516,1,0
517,517,2,2025-02-18,1,12,37,37,12,517,1,0
518,518,1,2026-06-29,1,20,60,60,20,518,1,0
519,519,1,2024-11-04,1,12,35,35,12,519,1,0
520,520,1,2026-07-22,1,7,22,22,7,520,1,0
521,521,1,2026-07-22,1,17,51,50,17,521,1,0
522,522,2,2025-03-21,1,13,39,39,13,522,1,0
523,523,1,2026-06-15,1,27,80,82,27,523,1,0
524,524,2,2025-04-16,1,26,77,77,26,524,1,0
525,525,1,2024-05-29,1,7,22,20,7,525,1,0
526,526,1,2026-04-20,1,28,84,84,28,526,1,0
527,527,1,2024-07-19,1,6,17,17,6,527,1,0
528,528,2,2025-01-14,1,31,94,93,31,528,1,0
529,529,1,2026-02-23,1,19,56,57,19,529,1,0
530,530,2,2024-12-10,1,6,19,19,6,530,1,0
531,531,1,2026-07-12,1,6,18,18,6,531,1,0
532,532,1,2026-07-02,1,8,23,23,8,532,1,0
533,533,1,2024-05-21,1,1,3,3,1,533,1,0
534,534,1,2024-05-02,1,25,74,74,25,534,1,0
535,535,1,2025-05-11,1,1,2,1,1,535,1,0
536,536,1,2024-09-18,1,3,8,10,3,536,1,0
537,537,1,2024-08-23,1,24,73,72,24,537,1,0
538,538,1,2026-07-22,1,15,46,45,15,538,1,0
539,539,1,2024-12-18,1,17,51,51,17,539,1,0
540,540,1,2026-03-12,1,24,71,72,24,540,1,0
541,541,1,2024-08-26,1,8,24,23,8,541,1,0
542,542,1,2025-04-17,1,23,68,70,23,542,1,0
543,543,1,2025-08-20,1,21,64,63,21,543,1,0
544,544,1,2026-07-22,1,15,44,44,15,544,1,0
545,545,1,2025-10-16,1,28,84,84,28,545,1,0
546,546,1,2025-09-21,1,2,7,5,2,546,1,0
547,547,1,2025-09-17,1,15,44,46,15,547,1,0
548,548,1,2025-11-19,1,9,28,28,9,548,1,0
549,549,1,2026-04-14,1,31,93,93,31,549,1,0
550,550,1,2025-04-28,1,21,64,63,21,550,1,0
551,551,1,2026-07-22,1,5,15,16,5,551,1,0
552,552,1,2024-09-04,1,22,65,66,22,552,1,0
553,553,2,2025-10-13,1,2,5,7,2,553,1,0
554,554,1,2024-05-04,1,2,5,6,2,554,1,0
555,555,1,2026-07-19,1,21,63,62,21,555,1,0
556,556,1,2025-05-28,1,25,75,75,25,556,1,0
557,557,1,2026-01-04,1,25,74,75,25,557,1,0
558,558,2,2025-06-17,1,19,58,57,19,558,1,0
559,559,1,2025-12-24,1,13,39,39,13,559,1,0
560,560,2,2024-11-24,1,9,27,27,9,560,1,0
561,561,1,2024-12-13,1,25,75,74,25,561,1,0
562,562,1,2025-01-04,1,2,6,7,2,562,1,0
563,563,2,2026-04-18,1,5,16,16,5,563,1,0
564,564,1,2024-03-25,1,12,35,35,12,564,1,0
565,565,1,2024-07-22,1,12,35,35,12,565,1,0
566,566,1,2026-03-15,1,3,9,8,3,566,1,0
567,567,1,2025-06-18,1,30,91,89,30,567,1,0
568,568,1,2026-03-05,1,16,49,48,16,568,1,0
569,569,2,2024-03-14,1,2,5,6,2,569,1,0
570,570,1,2025-10-16,1,13,40,38,13,570,1,0
571,571,1,2024-12-21,1,15,45,46,15,571,1,0
572,572,1,2026-01-20,1,28,85,83,28,572,1,0
573,573,1,2025-06-18,1,7,20,21,7,573,1,0
574,574,1,2024-08-27,1,4,12,12,4,574,1,0
575,575,1,2025-12-28,1,20,60,61,20,575,1,0
576,576,2,2025-01-02,1,17,50,52,17,576,1,0
577,577,1,2025-05-22,1,6,19,17,6,577,1,0
578,578,2,2024-04-24,1,27,81,82,27,578,1,0
579,579,1,2026-06-11,1,1,3,3,1,579,1,0
580,580,1,2026-07-22,1,12,37,36,12,580,1,0
581,581,1,2024-10-22,1,21,64,62,21,581,1,0
582,582,1,2026-03-18,1,18,53,53,18,582,1,0
583,583,1,2025-07-13,1,24,73,71,24,583,1,0
584,584,2,2026-07-20,1,31,93,92,31,584,1,0
585,585,2,2026-03-29,1,22,67,67,22,585,1,0
586,586,1,2025-11-20,1,24,72,72,24,586,1,0
587,587,1,2026-07-22,1,16,49,49,16,587,1,0
588,588,1,2025-09-05,1,8,24,25,8,588,1,0
589,589,1,2026-03-28,1,31,93,93,31,589,1,0
590,590,1,2025-07-04,1,27,81,82,27,590,1,0
591,591,1,2024-12-06,1,11,32,32,11,591,1,0
592,592,1,2024-08-28,1,5,14,16,5,592,1,0
593,593,2,2026-07-22,1,22,65,65,22,593,1,0
594,594,1,2026-03-22,1,13,38,39,13,594,1,0
595,595,2,2025-06-09,1,26,79,79,26,595,1,0
596,596,1,2024-09-01,1,23,70,69,23,596,1,0
597,597,1,2024-01-31,1,2,5,6,2,597,1,0
598,598,1,2024-06-29,1,22,66,66,22,598,1,0
599,599,1,2025-07-05,1,19,56,57,19,599,1,0
600,600,1,2025-05-11,1,17,51,50,17,600,1,0
601,601,1,2025-12-19,1,11,34,32,11,601,1,0
602,602,1,2025-07-01,1,5,16,15,5,602,1,0
603,603,1,2026-05-29,1,20,59,60,20,603,1,0
604,604,1,2024-09-02,1,7,21,20,7,604,1,0
605,605,1,2025-03-13,1,6,19,17,6,605,1,0
606,606,1,2024-08-30,1,6,17,17,6,606,1,0
607,607,2,2025-05-01,1,7,21,22,7,607,1,0
608,608,2,2026-04-25,1,18,54,53,18,608,1,0
609,609,1,2026-07-22,1,17,52,50,17,609,1,0
610,610,1,2025-05-25,1,28,84,83,28,610,1,0
611,611,2,2025-01-16,1,24,73,72,24,611,1,0
612,612,1,2026-07-22,1,10,30,31,10,612,1,0
613,613,1,2026-07-22,1,9,28,26,9,613,1,0
614,614,1,2025-03-11,1,21,64,62,21,614,1,0
615,615,2,2024-11-20,1,24,73,73,24,615,1,0
616,616,1,2025-03-30,1,28,84,84,28,616,1,0
617,617,1,2026-07-22,1,26,78,79,26,617,1,0
618,618,1,2026-04-16,1,19,57,56,19,618,1,0
619,619,1,2024-11-01,1,7,21,22,7,619,1,0
620,620,2,2025-02-16,1,9,28,28,9,620,1,0
621,621,2,2025-02-09,1,11,33,34,11,621,1,0
622,622,1,2025-04-12,1,1,1,2,1,622,1,0
623,623,1,2024-05-27,1,2,6,6,2,623,1,0
624,624,1,2024-08-06,1,15,44,46,15,624,1,0
625,625,1,2024-04-18,1,6,19,18,6,625,1,0
626,626,1,2026-07-22,1,17,50,52,17,626,1,0
627,627,1,2025-12-21,1,13,39,38,13,627,1,0
628,628,1,2026-04-24,1,25,76,74,25,628,1,0
629,629,1,2025-06-13,1,22,67,65,22,629,1,0
630,630,2,2025-12-15,1,27,81,81,27,630,1,0
631,631,2,2025-12-29,1,18,55,54,18,631,1,0
632,632,1,2025-11-26,1,9,26,28,9,632,1,0
633,633,1,2025-12-20,1,29,87,88,29,633,1,0
634,634,1,2026-02-03,1,12,35,35,12,634,1,0
635,635,1,2026-01-30,1,9,27,26,9,635,1,0
636,636,1,2025-08-07,1,18,55,54,18,636,1,0
637,637,2,2026-01-12,1,3,10,10,3,637,1,0
638,638,1,2026-02-28,1,5,15,15,5,638,1,0
639,639,1,2025-11-06,1,27,81,81,27,639,1,0
640,640,1,2025-02-06,1,14,42,41,14,640,1,0
641,641,1,2024-07-09,1,26,77,79,26,641,1,0
642,642,1,2025-08-18,1,22,66,65,22,642,1,0
643,643,1,2025-03-25,1,10,29,30,10,643,1,0
644,644,1,2025-12-27,1,22,66,65,22,644,1,0
645,645,2,2024-12-18,1,16,47,48,16,645,1,0
646,646,1,2025-01-03,1,1,4,4,1,646,1,0
647,647,2,2026-05-01,1,8,25,23,8,647,1,0
648,648,1,2025-02-08,1,6,17,17,6,648,1,0
649,649,1,2026-07-22,1,14,43,43,14,649,1,0
650,650,1,2025-11-24,1,18,53,54,18,650,1,0
651,651,1,2025-08-12,1,19,58,57,19,651,1,0
652,652,1,2025-08-21,1,18,54,55,18,652,1,0
653,653,1,2025-11-12,1,27,81,80,27,653,1,0
654,654,2,2024-10-02,1,7,20,21,7,654,1,0
655,655,1,2026-01-04,1,25,76,76,25,655,1,0
656,656,1,2026-06-09,1,22,66,65,22,656,1,0
657,657,1,2026-01-17,1,9,27,28,9,657,1,0
658,658,1,2026-03-24,1,27,82,81,27,658,1,0
659,659,1,2025-02-24,1,10,31,30,10,659,1,0
660,660,1,2025-10-06,1,1,4,3,1,660,1,0
661,661,1,2025-10-20,1,11,34,34,11,661,1,0
662,662,1,2024-12-05,1,8,24,23,8,662,1,0
663,663,1,2026-07-22,1,10,31,30,10,663,1,0
664,664,1,2026-06-14,1,26,77,78,26,664,1,0
665,665,1,2025-08-15,1,10,30,31,10,665,1,0
666,666,1,2026-07-22,1,7,21,20,7,666,1,0
667,667,1,2026-06-11,1,24,73,71,24,667,1,0
668,668,1,2025-07-01,1,2,5,7,2,668,1,0
669,669,1,2025-07-29,1,2,5,7,2,669,1,0
670,670,1,2025-12-11,1,20,59,61,20,670,1,0
671,671,1,2024-10-25,1,1,4,1,1,671,1,0
672,672,1,2024-02-02,1,12,35,35,12,672,1,0
673,673,2,2025-11-09,1,28,85,84,28,673,1,0
674,674,1,2025-07-03,1,10,30,29,10,674,1,0
675,675,1,2025-12-23,1,11,34,32,11,675,1,0
676,676,2,2025-09-30,1,30,91,90,30,676,1,0
677,677,1,2024-04-02,1,22,65,67,22,677,1,0
678,678,1,2025-01-15,1,21,62,63,21,678,1,0
679,679,1,2025-08-09,1,8,25,24,8,679,1,0
680,680,1,2024-09-11,1,15,45,44,15,680,1,0
681,681,1,2025-03-25,1,6,19,19,6,681,1,0
682,682,1,2025-05-09,1,10,31,29,10,682,1,0
683,683,2,2025-01-16,1,5,16,16,5,683,1,0
684,684,1,2025-07-16,1,30,91,89,30,684,1,0
685,685,1,2026-03-10,1,2,7,7,2,685,1,0
686,686,2,2024-07-25,1,17,51,51,17,686,1,0
687,687,1,2024-09-21,1,18,55,55,18,687,1,0
688,688,1,2025-12-13,1,8,23,25,8,688,1,0
689,689,1,2024-06-20,1,17,51,50,17,689,1,0
690,690,1,2026-06-17,1,25,76,75,25,690,1,0
691,691,1,2024-08-16,1,8,23,23,8,691,1,0
692,692,1,2024-10-31,1,16,48,48,16,692,1,0
693,693,1,2024-11-05,1,16,48,48,16,693,1,0
694,694,1,2024-10-01,1,4,12,13,4,694,1,0
695,695,1,2026-05-01,1,14,43,42,14,695,1,0
696,696,1,2026-07-22,1,27,80,81,27,696,1,0
697,697,1,2025-01-30,1,6,19,18,6,697,1,0
698,698,1,2025-06-12,1,14,41,43,14,698,1,0
699,699,1,2024-10-19,1,25,76,74,25,699,1,0
700,700,1,2024-07-27,1,28,83,83,28,700,1,0
701,701,1,2025-10-03,1,15,45,45,15,701,1,0
702,702,1,2026-04-12,1,1,3,1,1,702,1,0
703,703,1,2026-07-22,1,17,51,52,17,703,1,0
704,704,1,2024-07-31,1,18,55,55,18,704,1,0
705,705,1,2026-04-01,1,21,64,63,21,705,1,0
706,706,1,2026-01-28,1,15,45,44,15,706,1,0
707,707,1,2026-01-10,1,26,79,78,26,707,1,0
708,708,1,2026-03-31,1,17,51,51,17,708,1,0
709,709,1,2024-07-05,1,27,82,82,27,709,1,0
710,710,1,2025-05-23,1,17,50,51,17,710,1,0
711,711,1,2024-10-31,1,9,28,27,9,711,1,0
712,712,1,2026-07-22,1,14,43,42,14,712,1,0
713,713,1,2025-01-03,1,27,82,80,27,713,1,0
714,714,1,2026-06-16,1,28,83,83,28,714,1,0
715,715,2,2025-02-13,1,21,63,62,21,715,1,0
716,716,1,2025-01-08,1,7,22,20,7,716,1,0
717,717,1,2026-07-22,1,20,61,59,20,717,1,0
718,718,1,2025-08-04,1,20,61,61,20,718,1,0
719,719,2,2024-11-09,1,19,56,57,19,719,1,0
720,720,1,2024-02-05,1,15,46,44,15,720,1,0
721,721,2,2024-02-06,1,10,29,31,10,721,1,0
722,722,2,2025-09-05,1,15,45,46,15,722,1,0
723,723,1,2024-10-23,1,18,53,55,18,723,1,0
724,724,1,2025-04-12,1,21,62,62,21,724,1,0
725,725,1,2026-05-20,1,29,87,87,29,725,1,0
726,726,2,2024-10-29,1,18,55,55,18,726,1,0
727,727,2,2026-07-22,1,2,6,6,2,727,1,0
728,728,2,2025-07-30,1,22,67,65,22,728,1,0
729,729,2,2024-11-20,1,10,30,29,10,729,1,0
730,730,1,2026-07-22,1,6,19,19,6,730,1,0
731,731,1,2025-02-18,1,4,11,13,4,731,1,0
732,732,1,2026-07-22,1,15,45,44,15,732,1,0
733,733,1,2025-11-17,1,5,15,15,5,733,1,0
734,734,1,2026-03-09,1,2,5,7,2,734,1,0
735,735,2,2025-06-30,1,9,27,26,9,735,1,0
736,736,1,2024-06-05,1,28,85,83,28,736,1,0
737,737,1,2024-12-15,1,28,84,84,28,737,1,0
738,738,1,2024-07-08,1,23,70,70,23,738,1,0
739,739,2,2024-06-23,1,25,75,74,25,739,1,0
740,740,1,2026-07-22,1,28,83,85,28,740,1,0
741,741,1,2025-07-15,1,8,23,25,8,741,1,0
742,742,2,2024-12-10,1,7,21,22,7,742,1,0
743,743,1,2025-01-12,1,31,94,94,31,743,1,0
744,744,1,2026-07-22,1,11,33,32,11,744,1,0
745,745,2,2024-02-24,1,1,3,3,1,745,1,0
746,746,1,2025-03-23,1,28,83,84,28,746,1,0
747,747,2,2025-02-11,1,8,23,24,8,747,1,0
748,748,2,2024-09-17,1,20,59,60,20,748,1,0
749,749,1,2025-04-17,1,3,8,8,3,749,1,0
750,750,1,2026-04-20,1,6,17,18,6,750,1,0
751,751,2,2024-09-04,1,1,4,3,1,751,1,0
752,752,1,2026-03-17,1,14,43,41,14,752,1,0
753,753,1,2024-06-26,1,29,88,86,29,753,1,0
754,754,1,2025-04-06,1,5,15,16,5,754,1,0
755,755,1,2025-12-26,1,1,4,3,1,755,1,0
756,756,1,2026-02-24,1,5,15,15,5,756,1,0
757,757,2,2024-06-05,1,26,78,79,26,757,1,0
758,758,2,2024-06-09,1,2,6,6,2,758,1,0
759,759,1,2025-03-16,1,2,7,6,2,759,1,0
760,760,1,2025-08-11,1,8,24,23,8,760,1,0
761,761,1,2025-06-06,1,7,21,22,7,761,1,0
762,762,1,2024-03-03,1,1,3,4,1,762,1,0
763,763,1,2024-11-23,1,20,59,61,20,763,1,0
764,764,1,2024-12-18,1,29,86,88,29,764,1,0
765,765,1,2024-11-09,1,27,80,81,27,765,1,0
766,766,1,2025-01-23,1,28,84,83,28,766,1,0
767,767,1,2025-05-24,1,28,85,84,28,767,1,0
768,768,1,2026-04-15,1,8,24,24,8,768,1,0
769,769,1,2024-07-13,1,5,16,15,5,769,1,0
770,770,2,2025-12-15,1,15,44,45,15,770,1,0
771,771,1,2025-07-28,1,6,18,17,6,771,1,0
772,772,2,2025-12-23,1,10,29,30,10,772,1,0
773,773,1,2026-03-01,1,19,57,56,19,773,1,0
774,774,2,2025-12-10,1,12,37,35,12,774,1,0
775,775,2,2025-12-03,1,7,22,20,7,775,1,0
776,776,1,2024-10-20,1,31,94,93,31,776,1,0
777,777,1,2026-05-01,1,11,33,34,11,777,1,0
778,778,2,2024-07-12,1,30,89,89,30,778,1,0
779,779,1,2024-10-19,1,31,94,93,31,779,1,0
780,780,1,2025-11-22,1,29,87,86,29,780,1,0
781,781,1,2026-04-23,1,23,69,69,23,781,1,0
782,782,1,2025-06-27,1,31,92,94,31,782,1,0
783,783,1,2025-05-31,1,3,10,9,3,783,1,0
784,784,1,2026-01-24,1,23,69,69,23,784,1,0
785,785,1,2026-07-22,1,20,60,60,20,785,1,0
786,786,1,2024-02-09,1,29,87,87,29,786,1,0
787,787,1,2026-03-16,1,13,39,38,13,787,1,0
788,788,2,2025-11-17,1,12,37,35,12,788,1,0
789,789,1,2025-10-29,1,26,78,78,26,789,1,0
790,790,1,2025-08-18,1,31,92,94,31,790,1,0
791,791,1,2025-10-01,1,31,93,94,31,791,1,0
792,792,1,2024-09-05,1,12,36,37,12,792,1,0
793,793,1,2026-06-13,1,8,23,25,8,793,1,0
794,794,1,2025-06-04,1,18,54,53,18,794,1,0
795,795,1,2026-04-08,1,25,74,74,25,795,1,0
796,796,1,2024-05-14,1,7,22,22,7,796,1,0
797,797,1,2025-03-29,1,31,94,94,31,797,1,0
798,798,1,2025-08-05,1,18,55,54,18,798,1,0
799,799,1,2026-06-28,1,24,72,72,24,799,1,0
800,800,1,2024-09-11,1,20,61,61,20,800,1,0
801,801,2,2025-04-21,1,10,30,29,10,801,1,0
802,802,1,2024-11-17,1,12,37,36,12,802,1,0
803,803,1,2025-02-26,1,27,82,80,27,803,1,0
804,804,2,2025-06-29,1,18,55,54,18,804,1,0
805,805,1,2024-10-22,1,30,89,90,30,805,1,0
806,806,2,2025-03-29,1,9,28,27,9,806,1,0
807,807,1,2025-01-29,1,27,81,82,27,807,1,0
808,808,1,2024-05-23,1,10,29,31,10,808,1,0
809,809,1,2025-01-31,1,15,46,46,15,809,1,0
810,810,1,2024-05-30,1,25,76,74,25,810,1,0
811,811,2,2024-11-15,1,13,38,38,13,811,1,0
812,812,1,2024-10-26,1,3,8,8,3,812,1,0
813,813,1,2024-05-23,1,29,88,88,29,813,1,0
814,814,1,2024-06-17,1,22,65,67,22,814,1,0
815,815,1,2025-09-29,1,16,49,48,16,815,1,0
816,816,1,2024-06-02,1,25,75,76,25,816,1,0
817,817,2,2024-05-29,1,13,39,38,13,817,1,0
818,818,1,2024-09-25,1,29,86,88,29,818,1,0
819,819,1,2025-07-11,1,13,40,38,13,819,1,0
820,820,1,2026-07-22,1,6,18,19,6,820,1,0
821,821,1,2026-01-14,1,23,68,68,23,821,1,0
822,822,1,2026-03-26,1,5,15,14,5,822,1,0
823,823,2,2024-07-01,1,26,77,79,26,823,1,0
824,824,1,2024-07-02,1,20,61,59,20,824,1,0
825,825,1,2025-07-23,1,30,90,90,30,825,1,0
826,826,1,2026-05-18,1,23,68,70,23,826,1,0
827,827,1,2026-07-22,1,18,55,54,18,827,1,0
828,828,1,2026-06-28,1,13,40,39,13,828,1,0
829,829,1,2024-07-20,1,27,80,80,27,829,1,0
830,830,2,2024-12-09,1,13,40,40,13,830,1,0
831,831,1,2024-07-30,1,3,8,10,3,831,1,0
832,832,1,2026-02-02,1,16,48,47,16,832,1,0
833,833,1,2025-06-18,1,5,15,15,5,833,1,0
834,834,1,2024-09-21,1,27,80,82,27,834,1,0
835,835,1,2025-08-30,1,22,66,65,22,835,1,0
836,836,2,2025-09-14,1,13,39,40,13,836,1,0
837,837,1,2026-07-22,1,13,40,39,13,837,1,0
838,838,2,2024-07-14,1,12,37,36,12,838,1,0
839,839,2,2026-04-01,1,21,62,62,21,839,1,0
840,840,1,2025-08-11,1,1,1,3,1,840,1,0
841,841,1,2024-08-20,1,10,31,29,10,841,1,0
842,842,1,2024-06-11,1,25,75,76,25,842,1,0
843,843,1,2025-09-10,1,12,36,35,12,843,1,0
844,844,1,2026-04-20,1,2,6,7,2,844,1,0
845,845,1,2025-11-07,1,25,76,74,25,845,1,0
846,846,1,2025-06-03,1,20,59,60,20,846,1,0
847,847,1,2024-05-22,1,21,63,63,21,847,1,0
848,848,2,2026-03-10,1,7,20,22,7,848,1,0
849,849,1,2026-05-01,1,10,30,30,10,849,1,0
850,850,1,2024-12-02,1,24,72,71,24,850,1,0
851,851,1,2025-03-27,1,21,62,63,21,851,1,0
852,852,1,2025-05-24,1,26,77,77,26,852,1,0
853,853,1,2026-04-08,1,20,61,61,20,853,1,0
854,854,1,2025-01-26,1,7,22,20,7,854,1,0
855,855,1,2026-07-04,1,17,50,52,17,855,1,0
856,856,1,2025-11-07,1,10,31,30,10,856,1,0
857,857,2,2025-01-16,1,8,25,23,8,857,1,0
858,858,1,2025-08-16,1,21,64,62,21,858,1,0
859,859,2,2025-08-29,1,1,2,3,1,859,1,0
860,860,1,2025-11-16,1,23,68,69,23,860,1,0
861,861,1,2026-04-27,1,6,17,19,6,861,1,0
862,862,2,2025-05-16,1,7,21,20,7,862,1,0
863,863,1,2025-09-14,1,25,76,76,25,863,1,0
864,864,2,2024-08-29,1,20,61,59,20,864,1,0
865,865,2,2024-07-06,1,13,40,38,13,865,1,0
866,866,2,2025-10-15,1,24,71,73,24,866,1,0
867,867,2,2025-06-05,1,13,39,38,13,867,1,0
868,868,1,2025-10-19,1,21,63,63,21,868,1,0
869,869,1,2024-11-16,1,31,94,92,31,869,1,0
870,870,1,2026-07-02,1,12,37,37,12,870,1,0
871,871,2,2024-12-06,1,30,89,90,30,871,1,0
872,872,1,2025-09-25,1,4,11,11,4,872,1,0
873,873,2,2025-10-16,1,30,91,90,30,873,1,0
874,874,1,2025-12-29,1,11,34,32,11,874,1,0
875,875,1,2026-05-26,1,9,26,27,9,875,1,0
876,876,1,2026-07-22,1,4,12,12,4,876,1,0
877,877,1,2024-07-30,1,26,78,78,26,877,1,0
878,878,1,2025-09-03,1,16,48,47,16,878,1,0
879,879,2,2025-12-14,1,11,32,32,11,879,1,0
880,880,1,2025-04-02,1,9,27,27,9,880,1,0
881,881,2,2025-02-04,1,7,21,22,7,881,1,0
882,882,2,2026-01-11,1,3,10,9,3,882,1,0
883,883,1,2025-09-08,1,28,84,84,28,883,1,0
884,884,1,2025-01-02,1,12,35,36,12,884,1,0
885,885,1,2024-07-02,1,1,1,2,1,885,1,0
886,886,1,2024-11-04,1,6,18,19,6,886,1,0
887,887,2,2025-02-09,1,4,13,13,4,887,1,0
888,888,2,2024-11-17,1,18,53,55,18,888,1,0
889,889,1,2025-07-02,1,16,48,48,16,889,1,0
890,890,1,2025-03-29,1,27,82,80,27,890,1,0
891,891,1,2026-05-13,1,31,93,93,31,891,1,0
892,892,1,2025-03-23,1,24,71,73,24,892,1,0
893,893,1,2025-02-14,1,2,7,7,2,893,1,0
894,894,1,2025-05-08,1,13,38,40,13,894,1,0
895,895,2,2025-09-15,1,13,40,40,13,895,1,0
896,896,1,2024-09-23,1,1,3,2,1,896,1,0
897,897,1,2024-07-10,1,31,93,94,31,897,1,0
898,898,1,2024-04-08,1,12,36,35,12,898,1,0
899,899,2,2025-05-31,1,17,51,50,17,899,1,0
900,900,1,2025-12-17,1,1,4,3,1,900,1,0
901,901,2,2026-06-08,1,9,26,28,9,901,1,0
902,902,1,2026-01-18,1,4,11,12,4,902,1,0
903,903,2,2026-02-27,1,11,33,32,11,903,1,0
904,904,1,2024-08-18,1,30,91,89,30,904,1,0
905,905,1,2024-04-16,1,31,93,92,31,905,1,0
906,906,2,2026-07-22,1,23,68,68,23,906,1,0
907,907,1,2025-12-22,1,2,7,5,2,907,1,0
908,908,2,2024-08-13,1,7,20,21,7,908,1,0
909,909,1,2024-05-03,1,17,51,50,17,909,1,0
910,910,1,2024-04-28,1,2,7,5,2,910,1,0
911,911,1,2024-01-14,1,13,38,38,13,911,1,0
912,912,1,2025-11-03,1,26,78,78,26,912,1,0
913,913,1,2024-08-15,1,8,25,23,8,913,1,0
914,914,1,2026-07-22,1,24,71,71,24,914,1,0
915,915,1,2024-09-17,1,8,24,23,8,915,1,0
916,916,1,2025-03-08,1,1,1,3,1,916,1,0
917,917,2,2026-07-02,1,29,86,88,29,917,1,0
918,918,1,2025-05-18,1,22,66,67,22,918,1,0
919,919,1,2025-02-01,1,22,65,65,22,919,1,0
920,920,1,2026-02-15,1,1,1,3,1,920,1,0
921,921,2,2025-05-21,1,13,40,40,13,921,1,0
922,922,1,2024-12-30,1,17,50,50,17,922,1,0
923,923,1,2025-12-28,1,12,37,36,12,923,1,0
924,924,2,2025-05-05,1,31,93,94,31,924,1,0
925,925,1,2024-09-29,1,7,21,21,7,925,1,0
926,926,1,2024-11-22,1,13,40,40,13,926,1,0
927,927,2,2026-03-27,1,13,38,38,13,927,1,0
928,928,2,2024-09-15,1,12,35,37,12,928,1,0
929,929,1,2025-06-22,1,28,85,84,28,929,1,0
930,930,1,2025-01-26,1,20,59,61,20,930,1,0
931,931,1,2025-12-01,1,10,30,30,10,931,1,0
932,932,1,2026-03-17,1,2,7,6,2,932,1,0
933,933,1,2025-07-16,1,28,84,85,28,933,1,0
934,934,1,2026-07-22,1,2,6,6,2,934,1,0
935,935,1,2025-05-01,1,12,36,36,12,935,1,0
936,936,1,2025-09-21,1,1,2,4,1,936,1,0
937,937,1,2024-07-22,1,12,35,37,12,937,1,0
938,938,2,2026-07-22,1,23,69,68,23,938,1,0
939,939,2,2025-03-08,1,12,35,36,12,939,1,0
940,940,1,2025-06-15,1,3,8,8,3,940,1,0
941,941,1,2025-06-13,1,2,7,7,2,941,1,0
942,942,1,2025-09-19,1,11,32,34,11,942,1,0
943,943,1,2025-09-04,1,19,57,56,19,943,1,0
944,944,2,2024-11-02,1,30,89,90,30,944,1,0
945,945,1,2024-03-03,1,8,24,23,8,945,1,0
946,946,1,2025-06-13,1,5,16,16,5,946,1,0
947,947,1,2025-01-09,1,31,93,92,31,947,1,0
948,948,1,2025-11-19,1,23,69,68,23,948,1,0
949,949,1,2025-05-15,1,31,94,94,31,949,1,0
950,950,1,2024-09-18,1,4,13,12,4,950,1,0
951,951,2,2024-09-19,1,27,80,80,27,951,1,0
952,952,2,2025-10-14,1,6,17,18,6,952,1,0
